Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
1744,0.021,0.022,0.022,0.022,0.022,,
1745,0.021,0.022,0.022,0.024,0.024,,
1746,0.022,0.023,0.024,0.025,0.025,,
1747,0.022,0.023,0.024,0.024,0.024,,
1748,0.021,0.022,0.022,0.022,0.022,,
1749,0.022,0.023,0.023,0.023,0.023,,
1750,0.023,0.024,0.024,0.024,0.024,,
1751,0.022,0.023,0.024,0.024,0.024,,
1752,0.022,0.023,0.023,0.023,0.023,,
1753,0.022,0.022,0.023,0.023,0.023,,
1754,0.022,0.023,0.023,0.023,0.023,,
1755,0.022,0.024,0.025,0.025,0.025,,
1756,0.023,0.024,0.025,0.025,0.025,,
1757,0.022,0.024,0.024,0.026,0.026,,
1758,0.022,0.023,0.023,0.024,0.024,,
1759,0.022,0.023,0.024,0.024,0.024,,
1760,0.022,0.023,0.023,0.023,0.023,,
1761,0.021,0.022,0.023,0.023,0.023,,
1762,0.021,0.022,0.022,0.022,0.022,,
1763,0.022,0.022,0.023,0.023,0.023,,
1764,0.021,0.022,0.022,0.022,0.022,,
1765,0.021,0.022,0.023,0.023,0.023,,
1766,0.021,0.022,0.022,0.022,0.022,,
1767,0.021,0.022,0.022,0.024,0.024,,
1768,0.021,0.022,0.023,0.023,0.023,,
1769,0.021,0.022,0.023,0.023,0.023,,
1770,0.022,0.023,0.023,0.025,0.025,,
1771,0.022,0.023,0.025,0.027,0.027,,
1772,0.022,0.023,0.024,0.026,0.026,,
1773,0.023,0.023,0.024,0.025,0.025,,
1774,0.022,0.023,0.023,0.023,0.023,,
1775,0.021,0.022,0.022,0.022,0.022,,
1776,0.022,0.022,0.022,0.022,0.022,,
1777,0.022,0.022,0.022,0.022,0.022,,
1778,0.021,0.021,0.022,0.022,0.022,,
1779,0.021,0.022,0.022,0.022,0.022,,
1780,0.022,0.023,0.023,0.023,0.023,,
1781,0.021,0.022,0.023,0.028,0.028,,
1782,0.020,0.021,0.023,0.025,0.025,,
1783,0.022,0.023,0.024,0.024,0.024,,
1784,0.023,0.024,0.024,0.025,0.025,,
1785,0.022,0.023,0.023,0.024,0.024,,
1786,0.021,0.022,0.023,0.023,0.023,,
1787,0.022,0.023,0.023,0.023,0.023,,
1788,0.021,0.023,0.023,0.023,0.023,,
1789,0.022,0.023,0.023,0.023,0.023,,
1790,0.021,0.023,0.023,0.023,0.023,,
1791,0.022,0.023,0.023,0.023,0.023,,
1792,0.022,0.023,0.023,0.023,0.023,,
1793,0.023,0.023,0.024,0.024,0.024,,
1794,0.022,0.023,0.023,0.023,0.023,,
1795,0.022,0.023,0.023,0.023,0.023,,
1796,0.022,0.023,0.023,0.023,0.023,,
1797,0.022,0.023,0.024,0.024,0.024,,
1798,0.022,0.023,0.023,0.025,0.025,,
1799,0.021,0.023,0.023,0.023,0.023,,
1800,0.022,0.023,0.023,0.023,0.023,,
1801,0.023,0.024,0.024,0.024,0.024,,
1802,0.022,0.023,0.023,0.024,0.024,,
1803,0.022,0.023,0.024,0.027,0.027,,
1804,0.022,0.023,0.023,0.025,0.025,,
1805,0.022,0.023,0.023,0.023,0.023,,
1806,0.022,0.023,0.023,0.023,0.023,,
1807,0.022,0.023,0.023,0.023,0.023,,
1808,0.021,0.022,0.024,0.024,0.024,,
1809,0.021,0.022,0.023,0.023,0.023,,
1810,0.021,0.022,0.022,0.022,0.022,,
1811,0.021,0.022,0.022,0.022,0.022,,
1812,0.022,0.023,0.023,0.023,0.023,,
1813,0.022,0.023,0.024,0.024,0.024,,
1814,0.021,0.022,0.023,0.023,0.023,,
1815,0.021,0.022,0.023,0.023,0.023,,
1816,0.022,0.022,0.024,0.024,0.024,,
1817,0.022,0.023,0.024,0.024,0.024,,
1818,0.021,0.023,0.023,0.023,0.023,,
1819,0.020,0.021,0.021,0.021,0.021,,
1820,0.020,0.021,0.022,0.022,0.022,,
1821,0.022,0.023,0.024,0.024,0.024,,
1822,0.023,0.024,0.024,0.024,0.024,,
1823,0.022,0.023,0.024,0.024,0.024,,
1824,0.022,0.023,0.023,0.023,0.023,,
1825,0.022,0.023,0.023,0.023,0.023,,
1826,0.022,0.023,0.024,0.029,0.029,,
1827,0.023,0.024,0.025,0.027,0.027,,
1828,0.023,0.024,0.024,0.024,0.024,,
1829,0.022,0.023,0.023,0.023,0.023,,
1830,0.023,0.024,0.024,0.024,0.024,,
1831,0.022,0.023,0.023,0.023,0.023,,
1832,0.022,0.023,0.023,0.023,0.023,,
1833,0.023,0.024,0.024,0.024,0.024,,
1834,0.023,0.024,0.024,0.024,0.024,,
1835,0.023,0.024,0.024,0.024,0.024,,
1836,0.023,0.023,0.024,0.024,0.024,,
1837,0.022,0.023,0.023,0.023,0.023,,
1838,0.022,0.023,0.024,0.024,0.024,,
1839,0.021,0.022,0.023,0.023,0.023,,
1840,0.021,0.022,0.023,0.023,0.023,,
1841,0.022,0.023,0.023,0.023,0.023,,
1842,0.021,0.023,0.023,0.023,0.023,,
1843,0.021,0.023,0.023,0.023,0.023,,
1844,0.022,0.023,0.023,0.023,0.023,,
1845,0.023,0.023,0.023,0.023,0.023,,
1846,0.022,0.023,0.024,0.024,0.024,,
1847,0.022,0.023,0.023,0.023,0.023,,
1848,0.022,0.023,0.023,0.023,0.023,,
1849,0.022,0.023,0.023,0.024,0.024,,
1850,0.022,0.023,0.023,0.028,0.028,,
1851,0.022,0.023,0.023,0.025,0.025,,
1852,0.023,0.023,0.023,0.023,0.023,,
1853,0.022,0.023,0.023,0.023,0.023,,
1854,0.022,0.023,0.023,0.023,0.023,,
1855,0.022,0.023,0.023,0.023,0.023,,
1856,0.022,0.023,0.023,0.023,0.023,,
1857,0.023,0.024,0.025,0.025,0.025,,
1858,0.022,0.023,0.024,0.024,0.024,,
1859,0.022,0.023,0.023,0.023,0.023,,
1860,0.023,0.024,0.024,0.024,0.024,,
1861,0.023,0.024,0.024,0.026,0.026,,
1862,0.022,0.023,0.023,0.024,0.024,,
1863,0.022,0.023,0.023,0.023,0.023,,
1864,0.022,0.023,0.023,0.023,0.023,,
1865,0.022,0.023,0.023,0.023,0.023,,
1866,0.022,0.023,0.023,0.023,0.023,,
1867,0.022,0.023,0.023,0.023,0.023,,
1868,0.021,0.022,0.022,0.022,0.022,,
1869,0.021,0.022,0.022,0.022,0.022,,
1870,0.022,0.023,0.023,0.023,0.023,,
1871,0.022,0.023,0.023,0.023,0.023,,
1872,0.022,0.023,0.024,0.026,0.026,,
1873,0.022,0.023,0.023,0.024,0.024,,
1874,0.022,0.024,0.024,0.026,0.026,,
1875,0.022,0.023,0.024,0.025,0.025,,
1876,0.022,0.023,0.024,0.024,0.024,,
1877,0.023,0.023,0.024,0.024,0.024,,
1878,0.022,0.023,0.024,0.024,0.024,,
1879,0.022,0.023,0.024,0.024,0.024,,
1880,0.022,0.023,0.024,0.024,0.024,,
1881,0.021,0.022,0.023,0.023,0.023,,
1882,0.022,0.022,0.022,0.022,0.022,,
1883,0.022,0.023,0.023,0.023,0.023,,
1884,0.022,0.023,0.024,0.025,0.025,,
1885,0.022,0.023,0.023,0.024,0.024,,
1886,0.022,0.023,0.023,0.023,0.023,,
1887,0.022,0.023,0.023,0.023,0.023,,
1888,0.022,0.023,0.023,0.023,0.023,,
1889,0.023,0.023,0.024,0.025,0.025,,
1890,0.022,0.023,0.023,0.024,0.024,,
1891,0.022,0.023,0.023,0.023,0.023,,
1892,0.021,0.023,0.023,0.023,0.023,,
1893,0.022,0.023,0.023,0.023,0.023,,
1894,0.022,0.023,0.024,0.024,0.024,,
1895,0.022,0.023,0.023,0.023,0.023,,
1896,0.022,0.022,0.022,0.022,0.022,,
1897,0.021,0.022,0.022,0.022,0.022,,
1898,0.021,0.022,0.022,0.022,0.022,,
1899,0.021,0.022,0.022,0.022,0.022,,
1900,0.021,0.022,0.023,0.023,0.023,,
1901,0.021,0.022,0.023,0.025,0.025,,
1902,0.022,0.023,0.024,0.025,0.025,,
1903,0.021,0.022,0.023,0.023,0.023,,
1904,0.021,0.022,0.022,0.022,0.022,,
1905,0.021,0.022,0.022,0.022,0.022,,
1906,0.021,0.022,0.022,0.022,0.022,,
1907,0.022,0.022,0.023,0.023,0.023,,
1908,0.022,0.023,0.023,0.023,0.023,,
1909,0.022,0.023,0.024,0.024,0.024,,
1910,0.022,0.023,0.024,0.024,0.024,,
1911,0.021,0.022,0.022,0.022,0.022,,
1912,0.021,0.022,0.022,0.022,0.022,,
1913,0.021,0.022,0.022,0.023,0.023,,
1914,0.022,0.023,0.023,0.024,0.024,,
1915,0.023,0.024,0.024,0.031,0.031,,
1916,0.023,0.024,0.024,0.027,0.027,,
1917,0.022,0.023,0.024,0.024,0.024,,
1918,0.022,0.023,0.024,0.024,0.024,,
1919,0.022,0.023,0.024,0.024,0.024,,
1920,0.022,0.023,0.023,0.023,0.023,,
1921,0.022,0.023,0.023,0.023,0.023,,
1922,0.021,0.022,0.022,0.022,0.022,,
1923,0.022,0.022,0.023,0.023,0.023,,
1924,0.022,0.023,0.024,0.024,0.024,,
1925,0.022,0.023,0.023,0.023,0.023,,
1926,0.022,0.023,0.023,0.023,0.023,,
1927,0.023,0.024,0.024,0.024,0.024,,
1928,0.022,0.023,0.023,0.023,0.023,,
1929,0.022,0.023,0.024,0.024,0.024,,
1930,0.023,0.024,0.024,0.024,0.024,,
1931,0.022,0.023,0.025,0.025,0.025,,
1932,0.021,0.022,0.023,0.023,0.023,,
1933,0.022,0.023,0.023,0.023,0.023,,
1934,0.022,0.023,0.023,0.023,0.023,,
1935,0.022,0.023,0.023,0.023,0.023,,
1936,0.021,0.022,0.022,0.022,0.022,,
1937,0.021,0.022,0.023,0.023,0.023,,
1938,0.021,0.023,0.024,0.026,0.026,,
1939,0.022,0.023,0.023,0.024,0.024,,
1940,0.021,0.022,0.022,0.023,0.023,,
1941,0.022,0.022,0.022,0.026,0.026,,
1942,0.022,0.023,0.023,0.025,0.025,,
1943,0.021,0.022,0.023,0.023,0.023,,
1944,0.022,0.023,0.023,0.023,0.023,,
1945,0.022,0.022,0.022,0.025,0.025,,
1946,0.021,0.022,0.022,0.023,0.023,,
1947,0.022,0.023,0.023,0.024,0.024,,
1948,0.022,0.024,0.024,0.024,0.024,,
1949,0.022,0.023,0.023,0.024,0.024,,
1950,0.022,0.023,0.024,0.024,0.024,,
1951,0.021,0.023,0.023,0.023,0.023,,
1952,0.021,0.022,0.023,0.023,0.023,,
1953,0.021,0.022,0.023,0.023,0.023,,
1954,0.022,0.023,0.023,0.023,0.023,,
1955,0.022,0.023,0.023,0.023,0.023,,
1956,0.022,0.023,0.023,0.027,0.027,,
1957,0.022,0.023,0.023,0.025,0.025,,
1958,0.022,0.023,0.023,0.023,0.023,,
1959,0.021,0.022,0.022,0.025,0.025,,
1960,0.021,0.023,0.023,0.024,0.024,,
1961,0.021,0.022,0.022,0.022,0.022,,
1962,0.021,0.022,0.023,0.023,0.023,,
1963,0.021,0.022,0.022,0.022,0.022,,
1964,0.021,0.023,0.023,0.023,0.023,,
1965,0.021,0.022,0.022,0.022,0.022,,
1966,0.021,0.022,0.022,0.022,0.022,,
1967,0.021,0.022,0.023,0.023,0.023,,
1968,0.022,0.023,0.023,0.023,0.023,,
1969,0.022,0.022,0.022,0.026,0.026,,
1970,0.021,0.021,0.021,0.023,0.023,,
1971,0.021,0.022,0.022,0.022,0.022,,
1972,0.022,0.022,0.022,0.022,0.022,,
1973,0.021,0.022,0.024,0.024,0.024,,
1974,0.022,0.023,0.024,0.024,0.024,,
1975,0.022,0.023,0.023,0.025,0.025,,
1976,0.021,0.022,0.023,0.026,0.026,,
1977,0.020,0.022,0.023,0.024,0.024,,
1978,0.022,0.023,0.023,0.023,0.023,,
1979,0.022,0.023,0.023,0.023,0.023,,
1980,0.022,0.022,0.022,0.022,0.022,,
1981,0.022,0.022,0.023,0.023,0.023,,
1982,0.022,0.023,0.024,0.027,0.027,,
1983,0.022,0.023,0.023,0.025,0.025,,
1984,0.022,0.023,0.024,0.024,0.024,,
1985,0.022,0.023,0.024,0.025,0.025,,
1986,0.021,0.022,0.023,0.024,0.024,,
1987,0.021,0.022,0.022,0.022,0.022,,
1988,0.021,0.021,0.022,0.022,0.022,,
1989,0.022,0.023,0.023,0.023,0.023,,
1990,0.022,0.023,0.024,0.024,0.024,,
1991,0.022,0.023,0.023,0.023,0.023,,
1992,0.023,0.023,0.023,0.023,0.023,,
1993,0.022,0.023,0.023,0.023,0.023,,
1994,0.022,0.023,0.023,0.023,0.023,,
1995,0.022,0.023,0.023,0.023,0.023,,
1996,0.023,0.023,0.023,0.023,0.023,,
1997,0.022,0.023,0.024,0.024,0.024,,
1998,0.022,0.023,0.024,0.024,0.024,,
1999,0.022,0.023,0.024,0.024,0.024,,
2000,0.022,0.023,0.023,0.023,0.023,,
2001,0.021,0.023,0.023,0.023,0.023,,
2002,0.022,0.022,0.023,0.023,0.023,,
2003,0.022,0.023,0.023,0.023,0.023,,
2004,0.022,0.023,0.024,0.024,0.024,,
2005,0.021,0.023,0.023,0.023,0.023,,
2006,0.022,0.023,0.023,0.026,0.026,,
2007,0.022,0.023,0.024,0.025,0.025,,
2008,0.022,0.023,0.023,0.023,0.023,,
2009,0.022,0.023,0.023,0.023,0.023,,
2010,0.021,0.023,0.023,0.023,0.023,,
2011,0.021,0.022,0.022,0.022,0.022,,
2012,0.021,0.022,0.022,0.022,0.022,,
2013,0.021,0.022,0.022,0.022,0.022,,
2014,0.022,0.023,0.023,0.023,0.023,,
2015,0.023,0.023,0.023,0.023,0.023,,
2016,0.022,0.023,0.023,0.023,0.023,,
2017,0.022,0.022,0.022,0.022,0.022,,
2018,0.021,0.022,0.023,0.023,0.023,,
2019,0.022,0.023,0.023,0.023,0.023,,
2020,0.021,0.023,0.023,0.023,0.023,,
2021,0.021,0.022,0.022,0.024,0.024,,
2022,0.021,0.022,0.022,0.023,0.023,,
2023,0.021,0.022,0.022,0.022,0.022,,
2024,0.021,0.022,0.022,0.022,0.022,,
2025,0.022,0.023,0.023,0.023,0.023,,
2026,0.022,0.023,0.023,0.023,0.023,,
2027,0.021,0.022,0.023,0.023,0.023,,
2028,0.021,0.022,0.022,0.030,0.030,,
2029,0.022,0.023,0.023,0.026,0.026,,
2030,0.021,0.022,0.023,0.023,0.023,,
2031,0.021,0.022,0.023,0.023,0.023,,
2032,0.021,0.022,0.023,0.024,0.024,,
2033,0.021,0.023,0.023,0.024,0.024,,
2034,0.021,0.022,0.023,0.023,0.023,,
2035,0.022,0.023,0.023,0.025,0.025,,
2036,0.022,0.023,0.023,0.024,0.024,,
2037,0.022,0.022,0.023,0.023,0.023,,
2038,0.022,0.023,0.023,0.023,0.023,,
2039,0.022,0.022,0.022,0.025,0.025,,
2040,0.021,0.022,0.022,0.023,0.023,,
2041,0.021,0.022,0.022,0.022,0.022,,
2042,0.021,0.022,0.023,0.023,0.023,,
2043,0.021,0.022,0.022,0.022,0.022,,
2044,0.021,0.022,0.023,0.023,0.023,,
2045,0.021,0.022,0.023,0.023,0.023,,
2046,0.022,0.023,0.024,0.024,0.024,,
2047,0.021,0.022,0.022,0.027,0.027,,
2048,0.021,0.022,0.022,0.024,0.024,,
2049,0.021,0.022,0.022,0.023,0.023,,
2050,0.021,0.022,0.022,0.022,0.022,,
2051,0.021,0.023,0.023,0.023,0.023,,
2052,0.021,0.022,0.022,0.022,0.022,,
2053,0.021,0.022,0.022,0.022,0.022,,
2054,0.021,0.022,0.022,0.022,0.022,,
2055,0.021,0.022,0.022,0.022,0.022,,
2056,0.021,0.022,0.022,0.022,0.022,,
2057,0.021,0.022,0.022,0.022,0.022,,
2058,0.021,0.022,0.022,0.022,0.022,,
2059,0.021,0.022,0.022,0.022,0.022,,
2060,0.022,0.023,0.023,0.023,0.023,,
2061,0.021,0.022,0.022,0.023,0.023,,
2062,0.022,0.022,0.022,0.027,0.027,,
2063,0.022,0.023,0.024,0.032,0.032,,
2064,0.021,0.022,0.023,0.026,0.026,,
2065,0.022,0.023,0.023,0.023,0.023,,
2066,0.022,0.023,0.023,0.027,0.027,,
2067,0.022,0.023,0.023,0.025,0.025,,
2068,0.021,0.023,0.024,0.024,0.024,,
2069,0.021,0.022,0.023,0.023,0.023,,
2070,0.021,0.022,0.023,0.023,0.023,,
2071,0.021,0.022,0.022,0.022,0.022,,
2072,0.022,0.022,0.023,0.023,0.023,,
2073,0.022,0.022,0.023,0.028,0.028,,
2074,0.022,0.023,0.024,0.027,0.027,,
2075,0.023,0.024,0.024,0.025,0.025,,
2076,0.022,0.023,0.023,0.025,0.025,,
2077,0.021,0.022,0.022,0.023,0.023,,
2078,0.021,0.022,0.022,0.024,0.024,,
2079,0.022,0.023,0.023,0.024,0.024,,
2080,0.022,0.023,0.023,0.023,0.023,,
2081,0.021,0.022,0.022,0.024,0.024,,
2082,0.021,0.022,0.023,0.025,0.025,,
2083,0.022,0.023,0.023,0.023,0.023,,
2084,0.022,0.023,0.023,0.023,0.023,,
2085,0.022,0.023,0.023,0.025,0.025,,
2086,0.022,0.022,0.023,0.024,0.024,,
2087,0.021,0.022,0.022,0.022,0.022,,
2088,0.021,0.022,0.022,0.022,0.022,,
2089,0.021,0.022,0.022,0.022,0.022,,
2090,0.021,0.022,0.022,0.022,0.022,,
2091,0.021,0.022,0.023,0.023,0.023,,
2092,0.021,0.022,0.022,0.022,0.022,,
2093,0.021,0.022,0.022,0.022,0.022,,
2094,0.021,0.021,0.021,0.021,0.021,,
2095,0.021,0.022,0.022,0.022,0.022,,
2096,0.022,0.023,0.023,0.024,0.024,,
2097,0.021,0.023,0.023,0.023,0.023,,
2098,0.021,0.023,0.023,0.023,0.023,,
2099,0.021,0.023,0.023,0.023,0.023,,
2100,0.021,0.022,0.022,0.022,0.022,,
2101,0.022,0.022,0.022,0.022,0.022,,
2102,0.021,0.022,0.023,0.023,0.023,,
2103,0.021,0.022,0.022,0.022,0.022,,
2104,0.022,0.023,0.023,0.025,0.025,,
2105,0.021,0.023,0.023,0.024,0.024,,
2106,0.021,0.022,0.022,0.025,0.025,,
2107,0.021,0.021,0.021,0.023,0.023,,
2108,0.020,0.021,0.021,0.021,0.021,,
2109,0.020,0.021,0.021,0.021,0.021,,
2110,0.020,0.021,0.022,0.022,0.022,,
2111,0.021,0.022,0.022,0.022,0.022,,
2112,0.021,0.022,0.022,0.022,0.022,,
2113,0.021,0.022,0.022,0.022,0.022,,
2114,0.021,0.022,0.022,0.022,0.022,,
2115,0.021,0.022,0.022,0.022,0.022,,
2116,0.021,0.022,0.022,0.022,0.022,,
2117,0.021,0.022,0.022,0.028,0.028,,
2118,0.020,0.021,0.021,0.024,0.024,,
2119,0.021,0.022,0.022,0.022,0.022,,
2120,0.021,0.022,0.022,0.022,0.022,,
2121,0.022,0.023,0.023,0.023,0.023,,
2122,0.022,0.022,0.022,0.022,0.022,,
2123,0.022,0.023,0.023,0.024,0.024,,
2124,0.021,0.022,0.022,0.034,0.034,,
2125,0.021,0.022,0.022,0.027,0.027,,
2126,0.021,0.022,0.022,0.022,0.022,,
2127,0.021,0.022,0.022,0.022,0.022,,
2128,0.022,0.022,0.023,0.023,0.023,,
2129,0.021,0.023,0.023,0.023,0.023,,
2130,0.021,0.023,0.023,0.024,0.024,,
2131,0.021,0.023,0.023,0.024,0.024,,
2132,0.021,0.022,0.022,0.025,0.025,,
2133,0.021,0.022,0.022,0.024,0.024,,
2134,0.021,0.022,0.022,0.022,0.022,,
2135,0.021,0.022,0.022,0.022,0.022,,
2136,0.021,0.022,0.022,0.022,0.022,,
2137,0.022,0.023,0.023,0.023,0.023,,
2138,0.022,0.023,0.023,0.024,0.024,,
2139,0.022,0.023,0.024,0.025,0.025,,
2140,0.022,0.023,0.024,0.025,0.025,,
2141,0.022,0.023,0.024,0.024,0.024,,
2142,0.022,0.023,0.023,0.027,0.027,,
2143,0.022,0.023,0.023,0.029,0.029,,
2144,0.021,0.022,0.022,0.024,0.024,,
2145,0.021,0.022,0.022,0.025,0.025,,
2146,0.021,0.022,0.022,0.023,0.023,,
2147,0.021,0.022,0.022,0.022,0.022,,
2148,0.021,0.022,0.022,0.022,0.022,,
2149,0.022,0.022,0.022,0.022,0.022,,
2150,0.021,0.022,0.022,0.022,0.022,,
2151,0.020,0.021,0.021,0.021,0.021,,
2152,0.021,0.021,0.022,0.022,0.022,,
2153,0.022,0.023,0.024,0.024,0.024,,
2154,0.021,0.022,0.023,0.023,0.023,,
2155,0.020,0.021,0.022,0.022,0.022,,
2156,0.021,0.022,0.022,0.022,0.022,,
2157,0.021,0.022,0.022,0.022,0.022,,
2158,0.021,0.022,0.022,0.022,0.022,,
2159,0.021,0.022,0.022,0.022,0.022,,
2160,0.021,0.022,0.022,0.022,0.022,,
2161,0.021,0.022,0.022,0.022,0.022,,
2162,0.021,0.022,0.022,0.022,0.022,,
2163,0.022,0.022,0.023,0.023,0.023,,
2164,0.021,0.022,0.022,0.024,0.024,,
2165,0.021,0.022,0.022,0.023,0.023,,
2166,0.021,0.023,0.023,0.024,0.024,,
2167,0.021,0.023,0.023,0.023,0.023,,
2168,0.021,0.023,0.023,0.023,0.023,,
2169,0.021,0.022,0.023,0.023,0.023,,
2170,0.021,0.022,0.022,0.022,0.022,,
2171,0.021,0.022,0.022,0.022,0.022,,
2172,0.021,0.023,0.023,0.023,0.023,,
2173,0.021,0.023,0.024,0.024,0.024,,
2174,0.021,0.022,0.023,0.023,0.023,,
2175,0.021,0.022,0.022,0.022,0.022,,
2176,0.021,0.022,0.022,0.022,0.022,,
2177,0.021,0.022,0.023,0.023,0.023,,
2178,0.021,0.022,0.022,0.022,0.022,,
2179,0.022,0.022,0.023,0.023,0.023,,
2180,0.021,0.022,0.023,0.023,0.023,,
2181,0.021,0.022,0.022,0.028,0.028,,
2182,0.021,0.023,0.023,0.026,0.026,,
2183,0.022,0.023,0.024,0.028,0.028,,
2184,0.022,0.023,0.025,0.027,0.027,,
2185,0.021,0.022,0.023,0.025,0.025,,
2186,0.022,0.022,0.023,0.024,0.024,,
2187,0.022,0.023,0.023,0.023,0.023,,
2188,0.022,0.023,0.023,0.026,0.026,,
2189,0.022,0.023,0.023,0.024,0.024,,
2190,0.022,0.022,0.022,0.022,0.022,,
2191,0.021,0.022,0.022,0.022,0.022,,
2192,0.021,0.022,0.022,0.023,0.023,,
2193,0.021,0.022,0.022,0.023,0.023,,
2194,0.021,0.022,0.022,0.022,0.022,,
2195,0.022,0.023,0.023,0.026,0.026,,
2196,0.021,0.023,0.024,0.026,0.026,,
2197,0.022,0.023,0.024,0.024,0.024,,
2198,0.022,0.023,0.023,0.023,0.023,,
2199,0.022,0.023,0.023,0.023,0.023,,
2200,0.022,0.023,0.023,0.023,0.023,,
2201,0.022,0.023,0.023,0.023,0.023,,
2202,0.022,0.023,0.024,0.024,0.024,,
2203,0.021,0.021,0.022,0.022,0.022,,
2204,0.020,0.021,0.021,0.021,0.021,,
2205,0.021,0.022,0.022,0.022,0.022,,
2206,0.021,0.022,0.022,0.022,0.022,,
2207,0.021,0.022,0.022,0.022,0.022,,
2208,0.021,0.022,0.022,0.022,0.022,,
2209,0.021,0.021,0.021,0.021,0.021,,
2210,0.021,0.022,0.022,0.022,0.022,,
2211,0.022,0.023,0.023,0.023,0.023,,
2212,0.022,0.022,0.023,0.023,0.023,,
2213,0.021,0.022,0.023,0.023,0.023,,
2214,0.020,0.021,0.022,0.022,0.022,,
2215,0.020,0.021,0.022,0.022,0.022,,
2216,0.021,0.022,0.022,0.022,0.022,,
2217,0.021,0.022,0.022,0.022,0.022,,
2218,0.021,0.021,0.021,0.021,0.021,,
2219,0.021,0.022,0.022,0.023,0.023,,
2220,0.021,0.022,0.022,0.025,0.025,,
2221,0.021,0.022,0.022,0.024,0.024,,
2222,0.022,0.023,0.023,0.038,0.038,,
2223,0.022,0.023,0.023,0.029,0.029,,
2224,0.021,0.023,0.023,0.023,0.023,,
2225,0.021,0.022,0.022,0.022,0.022,,
2226,0.022,0.023,0.023,0.023,0.023,,
2227,0.021,0.023,0.023,0.023,0.023,,
2228,0.021,0.023,0.023,0.023,0.023,,
2229,0.022,0.023,0.024,0.024,0.024,,
2230,0.022,0.023,0.024,0.026,0.026,,
2231,0.022,0.023,0.024,0.025,0.025,,
2232,0.022,0.023,0.024,0.024,0.024,,
2233,0.022,0.023,0.023,0.023,0.023,,
2234,0.022,0.023,0.024,0.024,0.024,,
2235,0.022,0.023,0.023,0.023,0.023,,
2236,0.022,0.023,0.024,0.024,0.024,,
2237,0.023,0.024,0.024,0.024,0.024,,
2238,0.022,0.023,0.023,0.030,0.030,,
2239,0.021,0.022,0.022,0.025,0.025,,
2240,0.022,0.023,0.023,0.023,0.023,,
2241,0.021,0.023,0.023,0.025,0.025,,
2242,0.022,0.023,0.023,0.024,0.024,,
2243,0.021,0.023,0.023,0.023,0.023,,
2244,0.021,0.022,0.022,0.022,0.022,,
2245,0.021,0.022,0.022,0.022,0.022,,
2246,0.021,0.022,0.022,0.024,0.024,,
2247,0.022,0.022,0.022,0.023,0.023,,
2248,0.022,0.022,0.023,0.023,0.023,,
2249,0.022,0.023,0.024,0.024,0.024,,
2250,0.022,0.023,0.023,0.023,0.023,,
2251,0.021,0.022,0.022,0.022,0.022,,
2252,0.021,0.022,0.022,0.022,0.022,,
2253,0.021,0.022,0.022,0.022,0.022,,
2254,0.021,0.022,0.022,0.022,0.022,,
2255,0.021,0.021,0.022,0.022,0.022,,
2256,0.021,0.022,0.022,0.022,0.022,,
2257,0.022,0.022,0.022,0.023,0.023,,
2258,0.022,0.022,0.022,0.028,0.028,,
2259,0.021,0.022,0.023,0.025,0.025,,
2260,0.022,0.023,0.023,0.023,0.023,,
2261,0.021,0.022,0.022,0.022,0.022,,
2262,0.021,0.022,0.022,0.022,0.022,,
2263,0.022,0.022,0.022,0.025,0.025,,
2264,0.022,0.022,0.022,0.024,0.024,,
2265,0.021,0.022,0.022,0.022,0.022,,
2266,0.021,0.022,0.022,0.022,0.022,,
2267,0.021,0.022,0.022,0.022,0.022,,
2268,0.021,0.022,0.022,0.022,0.022,,
2269,0.021,0.022,0.022,0.023,0.023,,
2270,0.021,0.022,0.022,0.024,0.024,,
2271,0.021,0.022,0.023,0.024,0.024,,
2272,0.021,0.022,0.023,0.023,0.023,,
2273,0.021,0.022,0.022,0.022,0.022,,
2274,0.022,0.023,0.023,0.023,0.023,,
2275,0.022,0.023,0.024,0.024,0.024,,
2276,0.022,0.023,0.024,0.024,0.024,,
2277,0.022,0.022,0.023,0.023,0.023,,
2278,0.022,0.022,0.022,0.022,0.022,,
2279,0.022,0.023,0.023,0.023,0.023,,
2280,0.021,0.022,0.023,0.023,0.023,,
2281,0.021,0.022,0.022,0.022,0.022,,
2282,0.021,0.022,0.022,0.022,0.022,,
2283,0.021,0.022,0.022,0.022,0.022,,
2284,0.021,0.022,0.022,0.022,0.022,,
2285,0.022,0.023,0.024,0.024,0.024,,
2286,0.022,0.023,0.023,0.023,0.023,,
2287,0.021,0.022,0.022,0.024,0.024,,
2288,0.023,0.023,0.023,0.025,0.025,,
2289,0.023,0.024,0.024,0.026,0.026,,
2290,0.022,0.023,0.023,0.024,0.024,,
2291,0.023,0.023,0.025,0.025,0.025,,
2292,0.023,0.023,0.024,0.024,0.024,,
2293,0.022,0.023,0.023,0.023,0.023,,
2294,0.021,0.022,0.022,0.022,0.022,,
2295,0.021,0.022,0.022,0.022,0.022,,
2296,0.021,0.022,0.022,0.022,0.022,,
2297,0.022,0.022,0.023,0.023,0.023,,
2298,0.022,0.023,0.025,0.025,0.025,,
2299,0.022,0.023,0.024,0.024,0.024,,
